#The CSV format is in following way:-
#The day information is available in following format:-
#date,maxtempC,maxtempF,mintempC,mintempF,sunrise,sunset,moonrise,moonset
#
#Hourly information follows below the day in the following way:-
#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
#
Not Available
2016-01-10,19,66,12,54,08:55 AM,06:33 PM,08:53 AM,07:23 PM
2016-01-10,0,16,60,17,28,233,SW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly Cloudy ,0.0,75,10,1013,54,16,60,11,53,16,60,25,40,16,60
2016-01-10,600,15,59,19,31,236,SW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,78,10,1011,76,15,59,11,52,13,55,33,54,13,55
2016-01-10,1200,17,63,24,38,234,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.1,72,10,1011,61,17,63,12,54,17,63,31,49,17,63
2016-01-10,1800,17,63,23,37,234,SW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,1.1,83,10,1009,67,17,63,14,57,17,63,30,49,17,63
2016-01-11,17,62,12,53,08:54 AM,06:34 PM,09:40 AM,08:27 PM
2016-01-11,0,13,55,26,42,233,SW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.9,88,9,1010,100,13,55,11,52,10,50,44,71,10,50
2016-01-11,600,11,52,10,17,291,WNW,299,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png,Moderate rain at times,2.6,81,8,1013,65,11,52,8,47,9,49,21,35,9,49
2016-01-11,1200,16,61,11,18,294,WNW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast ,0.0,62,10,1019,89,16,61,9,47,16,61,13,21,16,61
2016-01-11,1800,15,60,8,12,297,WNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,67,10,1020,11,15,60,9,49,15,60,9,14,15,60
2016-01-12,16,60,9,48,08:54 AM,06:35 PM,10:22 AM,09:34 PM
2016-01-12,0,12,53,6,10,291,WNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly Cloudy ,0.0,70,10,1023,40,12,53,7,44,11,51,11,18,11,51
2016-01-12,600,11,52,5,8,299,WNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,75,10,1024,18,11,52,7,45,10,51,10,16,10,51
2016-01-12,1200,15,58,4,7,315,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly Cloudy ,0.1,59,10,1027,49,15,58,7,44,15,58,6,9,15,58
2016-01-12,1800,13,55,6,9,334,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly Cloudy ,0.0,68,10,1026,31,13,55,7,44,12,53,10,17,12,53
2016-01-13,18,65,12,53,08:54 AM,06:36 PM,11:02 AM,10:41 PM
2016-01-13,0,10,50,5,8,81,E,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,80,10,1026,16,10,50,7,44,9,49,10,16,9,49
2016-01-13,600,9,49,5,8,120,ESE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,87,10,1025,20,9,49,7,45,8,47,10,16,8,47
2016-01-13,1200,16,61,6,9,127,SE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,57,10,1025,12,16,62,8,46,16,62,7,11,16,62
2016-01-13,1800,16,61,4,7,196,SSW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,68,10,1022,5,18,65,7,45,16,61,9,15,16,61
2016-01-14,18,64,11,51,08:54 AM,06:37 PM,11:40 AM,11:49 PM
2016-01-14,0,13,55,9,14,204,SSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly Cloudy ,0.0,87,10,1022,47,13,55,11,51,12,53,17,27,12,53
